disease,disease_num,system,system_num,medcodeid,descr,istest
Personality disorders,117,Mental Health Disorders,11,295079019,Eccentric personality disorder,no
Personality disorders,117,Mental Health Disorders,11,1230168015,Passive-aggressive personality disorder,no
Personality disorders,117,Mental Health Disorders,11,33677019,Borderline personality disorder,no
Personality disorders,117,Mental Health Disorders,11,295066011,Psychoinfantile personality,no
Personality disorders,117,Mental Health Disorders,11,133885012,Narcissistic personality disorder,no
Personality disorders,117,Mental Health Disorders,11,295077017,Other personality disorders,no
Personality disorders,117,Mental Health Disorders,11,480071000006112,Amoral personality,no
Personality disorders,117,Mental Health Disorders,11,487991000006113,Antisocial or sociopathic personality disorder,no
Personality disorders,117,Mental Health Disorders,11,735811000006119,Labile personality,no
Personality disorders,117,Mental Health Disorders,11,223661000000115,Dependent personality,no
Personality disorders,117,Mental Health Disorders,11,496091000006112,Asthenic personality,no
Personality disorders,117,Mental Health Disorders,11,62962010,Avoidant personality disorder,no
Personality disorders,117,Mental Health Disorders,11,782871000006113,Inadequate personality disorder,no
Plasma Cell Malignancy,118,Cancers,1,315471000006118,[M]Plasmacytoma NOS,no
Plasma Cell Malignancy,118,Cancers,1,315461000006113,[M]Plasmacytic myeloma,no
Plasma Cell Malignancy,118,Cancers,1,1231541019,[M]Plasma cell myeloma,no
Plasma Cell Malignancy,118,Cancers,1,313381000006111,[M]Myeloma NOS,no
Plasma Cell Malignancy,118,Cancers,1,313271000006116,[M]Multiple myeloma,no
Plasma Cell Malignancy,118,Cancers,1,291969012,[M]Plasma cell tumours,no
Plasma Cell Malignancy,118,Cancers,1,313391000006114,[M]Myelomatosis,no
Plasma Cell Malignancy,118,Cancers,1,316711000006113,[M]Solitary myeloma,no
Plasma Cell Malignancy,118,Cancers,1,292017019,[M]Plasma cell leukaemia NOS,no
Plasma Cell Malignancy,118,Cancers,1,291974016,[M]Plasma cell tumour NOS,no
Plasma Cell Malignancy,118,Cancers,1,292014014,[M]Plasma cell leukaemias,no
Plasma Cell Malignancy,118,Cancers,1,293377011,Macroglobulinaemia,no
Plasma Cell Malignancy,118,Cancers,1,293380012,Waldenstrom's macroglobulinaemia,no
Plasma Cell Malignancy,118,Cancers,1,2168841000000118,Waldenstrom macroglobulinaemia,no
Plasma Cell Malignancy,118,Cancers,1,2659763011,Alpha heavy chain disease,no
Plasma Cell Malignancy,118,Cancers,1,2659693012,Gamma heavy chain disease,no
Plasma Cell Malignancy,118,Cancers,1,318171000006118,[M]Waldenstrom's macroglobulinaemia,no
Plasma Cell Malignancy,118,Cancers,1,293384015,Macroglobulinaemia NOS,no
Plasma Cell Malignancy,118,Cancers,1,315441000006114,"[M]Plasma cell tumour, malignant",no
Plasma Cell Malignancy,118,Cancers,1,291962015,[M] Gamma heavy chain disease,no
Plasma Cell Malignancy,118,Cancers,1,114573012,Heavy chain disease,no
Plasma Cell Malignancy,118,Cancers,1,313001000006116,[M]Monostotic myeloma,no
Plasma Cell Malignancy,118,Cancers,1,2601611000006116,alpha heavy chain disease,no
Plasma Cell Malignancy,118,Cancers,1,291960011,[M] Alpha heavy chain disease,no
Plasma Cell Malignancy,118,Cancers,1,2601601000006119,heavy chain disease,no
Plasma Cell Malignancy,118,Cancers,1,12721521000006111,immunoproliferative neoplasm or myeloma nos,no
Plasma Cell Malignancy,118,Cancers,1,3408441000006115,multiple myeloma,no
Plasma Cell Malignancy,118,Cancers,1,3408451000006118,myelomatosis,no
Plasma Cell Malignancy,118,Cancers,1,4419981000006114,plasma cell leukaemia,no
Plasma Cell Malignancy,118,Cancers,1,11903701000006110,solitary myeloma,no
Plasma Cell Malignancy,118,Cancers,1,2669181000006118,solitary plasmacytoma,no
Plasma Cell Malignancy,118,Cancers,1,695561000006118,Multiple myeloma and immunoproliferative neoplasms,no
Plasma Cell Malignancy,118,Cancers,1,344820010,Multiple myeloma,no
Plasma Cell Malignancy,118,Cancers,1,2601641000006117,gamma heavy chain disease,no
Plasma Cell Malignancy,118,Cancers,1,344819016,Myelomatosis,no
Plasma Cell Malignancy,118,Cancers,1,344818012,Kahler's disease,no
Plasma Cell Malignancy,118,Cancers,1,451430017,Plasmacytoma NOS,no
Plasma Cell Malignancy,118,Cancers,1,289874016,Immunoproliferative neoplasm or myeloma NOS,no
Plasma Cell Malignancy,118,Cancers,1,201743012,Plasma cell leukaemia,no
Plasma Cell Malignancy,118,Cancers,1,683191000006119,Myeloma - solitary,no
Plasma Cell Malignancy,118,Cancers,1,457317011,Lambda light chain myeloma,no
Plasma Cell Malignancy,118,Cancers,1,225051000006119,Plasmacytoma NOS,no
Plasma Cell Malignancy,118,Cancers,1,139571000006117,Solitary myeloma,no
Plasma Cell Malignancy,118,Cancers,1,289867014,"Malignant plasma cell neoplasm, extramedullary plasmacytoma",no
Plasma Cell Malignancy,118,Cancers,1,18484012,Solitary plasmacytoma,no
Pleural effusion,119,Diseases of the Respiratory System,8,218801000006111,Pleural effusion NOS,no
Pleural effusion,119,Diseases of the Respiratory System,8,301856012,[X]Pleural effusion in conditions classified elsewhere,no
Pleural effusion,119,Diseases of the Respiratory System,8,301668017,Pleural effusion NOS,no
Pleural effusion,119,Diseases of the Respiratory System,8,301671013,Serous pleurisy NOS,no
Pleural effusion,119,Diseases of the Respiratory System,8,301670014,Serofibrinous pleurisy NOS,no
Pleural effusion,119,Diseases of the Respiratory System,8,301669013,Exudative pleurisy NOS,no
Pleural effusion,119,Diseases of the Respiratory System,8,301667010,Other pleural effusion,no
Pleural effusion,119,Diseases of the Respiratory System,8,301662016,Other pleural effusion excluding mention of tuberculosis,no
Pleural effusion,119,Diseases of the Respiratory System,8,557201000006112,Chylous effusion,no
Pleural effusion,119,Diseases of the Respiratory System,8,131465013,Hydrothorax,no
Pleural effusion,119,Diseases of the Respiratory System,8,301661011,Bacterial pleurisy with effusion NOS,no
Pleural effusion,119,Diseases of the Respiratory System,8,12711015,Streptococcal pleurisy with effusion,no
Pleural effusion,119,Diseases of the Respiratory System,8,39802016,Staphylococcal pleurisy with effusion,no
Pleural effusion,119,Diseases of the Respiratory System,8,40785018,Pneumococcal pleurisy with effusion,no
Pleural effusion,119,Diseases of the Respiratory System,8,141595017,Bacterial pleurisy with effusion,no
Pleural effusion,119,Diseases of the Respiratory System,8,138104014,Malignant pleural effusion,no
Pleural plaque,120,Diseases of the Respiratory System,8,350119015,Pleural plaque,no
Pleural plaque,120,Diseases of the Respiratory System,8,122430019,Thickening of pleura,no
Pleural plaque,120,Diseases of the Respiratory System,8,350120014,Asbestos-induced pleural plaque,no
Pleural plaque,120,Diseases of the Respiratory System,8,12704541000006113,thickening of pleura,no
Pleural plaque,120,Diseases of the Respiratory System,8,1756521000006119,pleural plaque,no
Pleural plaque,120,Diseases of the Respiratory System,8,1726601000006114,asbestos-induced pleural plaque,no
Pleural plaque,120,Diseases of the Respiratory System,8,350121013,Pleural plaque disease due to asbestosis,no
Polycystic ovarian syndrome,121,Diseases of the Endocrine System,5,223381000000117,Stein - Leventhal syndrome,no
Polycystic ovarian syndrome,121,Diseases of the Endocrine System,5,2478811014,Polycystic ovarian syndrome,no
Polycythaemia vera,122,Cancers,1,4417691000006111,polycythaemia rubra vera,no
Polycythaemia vera,122,Cancers,1,4417631000006112,polycythaemia vera,no
Polycythaemia vera,122,Cancers,1,554151000006112,Chronic erythraemia,no
Polycythaemia vera,122,Cancers,1,819461000006112,Heilmeyer - Schoner disease,no
Polycythaemia vera,122,Cancers,1,344860011,Polycythaemia vera,no
Polycythaemia vera,122,Cancers,1,344859018,Polycythaemia rubra vera,no
Polycythaemia vera,122,Cancers,1,2535663016,Primary polycythaemia,no
Polycythaemia vera,122,Cancers,1,215919015,[M]Polycythaemia vera,no
Polycythaemia vera,122,Cancers,1,215920014,[M]Polycythaemia rubra vera,no
Polymyalgia Rheumatica,123,Musculoskeletal conditions,12,359513016,Giant cell arteritis with polymyalgia rheumatica,no
Polymyalgia Rheumatica,123,Musculoskeletal conditions,12,108529013,Polymyalgia rheumatica,no
Polymyalgia Rheumatica,123,Musculoskeletal conditions,12,158050019,Polymyalgia,no
Portal hypertension,124,Diseases of the Digestive System,3,57989014,Portal hypertension,no
Posterior Uveitis,125,Diseases of the Eye,6,2535612016,Multifocal choroiditis,no
Posterior Uveitis,125,Diseases of the Eye,6,297894015,Peripheral focal retinochoroiditis,no
Posterior Uveitis,125,Diseases of the Eye,6,297888011,Focal juxtapapillary choroiditis,no
Posterior Uveitis,125,Diseases of the Eye,6,297893014,Other posterior pole focal retinitis,no
Posterior Uveitis,125,Diseases of the Eye,6,763141000006118,Focal macular retinochoroiditis,no
Posterior Uveitis,125,Diseases of the Eye,6,763131000006111,Focal juxtapapillary retinitis,no
Posterior Uveitis,125,Diseases of the Eye,6,1231652019,Peripheral focal chorioretinitis,no
Posterior Uveitis,125,Diseases of the Eye,6,297891011,Other posterior pole focal chorioretinitis,no
Posterior Uveitis,125,Diseases of the Eye,6,297887018,Unspecified focal chorioretinitis,no
Posterior Uveitis,125,Diseases of the Eye,6,286317012,Tuberculous chorioretinitis,no
Posterior Uveitis,125,Diseases of the Eye,6,763071000006113,Focal chorioretinitis and retinochoroiditis,no
Posterior Uveitis,125,Diseases of the Eye,6,125588013,Panuveitis,no
Posterior Uveitis,125,Diseases of the Eye,6,125088015,Sympathetic uveitis,no
Posterior Uveitis,125,Diseases of the Eye,6,287862010,Toxoplasma chorioretinitis,no
Posterior Uveitis,125,Diseases of the Eye,6,129342012,Syphilitic disseminated retinochoroiditis,no
Posterior Uveitis,125,Diseases of the Eye,6,110078018,Secondary syphilitic chorioretinitis,no
Posterior Uveitis,125,Diseases of the Eye,6,17368014,Congenital syphilitic choroiditis,no
Posterior Uveitis,125,Diseases of the Eye,6,4772061000006111,vogt-koyanagi syndrome,no
Posterior Uveitis,125,Diseases of the Eye,6,12728121000006110,choroiditis nos,no
Posterior Uveitis,125,Diseases of the Eye,6,170161000006113,Retinitis and chorioretinitis,no
Posterior Uveitis,125,Diseases of the Eye,6,297895019,Focal chorioretinitis or retinochoroiditis NOS,no
Posterior Uveitis,125,Diseases of the Eye,6,625191000006111,Disseminated chorioretinitis and retinochoroiditis,no
Posterior Uveitis,125,Diseases of the Eye,6,297900015,General disseminated chorioretinitis,no
Posterior Uveitis,125,Diseases of the Eye,6,297897010,Unspecified disseminated chorioretinitis,no
Posterior Uveitis,125,Diseases of the Eye,6,299471017,[X]Other chorioretinal inflammations,no
Posterior Uveitis,125,Diseases of the Eye,6,297913014,Other chorioretinitis or retinochoroiditis NOS,no
Posterior Uveitis,125,Diseases of the Eye,6,297979015,Harada's disease,no
Posterior Uveitis,125,Diseases of the Eye,6,297907017,Posterior uveitis NOS,no
Posterior Uveitis,125,Diseases of the Eye,6,297906014,Retinitis NOS,no
Posterior Uveitis,125,Diseases of the Eye,6,62891000006110,Vogt-Koyanagi syndrome,no
Posterior Uveitis,125,Diseases of the Eye,6,297904012,Other chorioretinitis and retinochoroiditis,no
Posterior Uveitis,125,Diseases of the Eye,6,297903018,Disseminated chorioretinitis and retinochoroiditis NOS,no
Posterior Uveitis,125,Diseases of the Eye,6,456766016,Punctate inner choroidopathy,no
Posterior Uveitis,125,Diseases of the Eye,6,297902011,Pigmented epithelial disseminated retinitis,no
Posterior Uveitis,125,Diseases of the Eye,6,297901016,Metastatic disseminated retinitis,no
Posterior Uveitis,125,Diseases of the Eye,6,297905013,Choroiditis NOS,no
Primary Malignancy_Biliary Tract,126,Cancers,1,288712010,Malignant neoplasm of extrahepatic bile ducts NOS,no
Primary Malignancy_Biliary Tract,126,Cancers,1,309851000006114,[M]Hepatocholangiocarcinoma,no
Primary Malignancy_Biliary Tract,126,Cancers,1,1231089017,[M]Combined hepatocellular carcinoma and cholangiocarcinoma,no
Primary Malignancy_Biliary Tract,126,Cancers,1,305951000006115,[M]Bile duct cystadenocarcinoma,no
Primary Malignancy_Biliary Tract,126,Cancers,1,305941000006117,[M]Bile duct carcinoma,no
Primary Malignancy_Biliary Tract,126,Cancers,1,306641000006116,[M]Cholangiocarcinoma,no
Primary Malignancy_Biliary Tract,126,Cancers,1,1219537012,"Malignant neoplasm, overlapping lesion of biliary tract",no
